id,SMILES,qed,logp,molwt,HBA,HBD,TPSA,NumRotBonds,IE,Concentration_mM,N_count,S_count,O_count,P_count,dipole_moment,HOMO,LUMO,HOMO-LUMO Gap,Ionization Potential,Electron Affinity,Electronegativity,Hardness,Softness,Electrophilicity,Electron Donor Capacity,Electron Acceptor Capacity,vdw_volume,vdw_surface_area,LD50_log10_predicted,LD50_predicted,GHS_category,Skeleton_SMILES
706,NC(=S)N/N=C/c1cccnc1,0.388816583,0.2487,180.236,3,2,63.3,2,0.71,0.15,4,1,0,0,4.8154,-0.21093,-0.06325,0.14768,0.21093,0.06325,0.13709,0.07384,13.54279523,0.127259399,0.301269399,0.027089399,1674.439,,2.110397416,128.9428948,3,c1ccncc1
1294,Cc1cc(O)c(C(=O)/C=C/c2ccc(N(C)C)cc2)c(=O)o1,0.693869236,2.61592,299.326,5,1,70.75,4,0.709,0.001,1,0,4,0,7.0395,-0.18956,-0.05211,0.13745,0.18956,0.05211,0.120835,0.068725,14.55074573,0.106228427,0.261425927,0.019755927,2133.051,2130.196885,3.045730144,1111.04115,4,O=C(/C=C/c1ccccc1)c1cccoc1=O
335,Nc1nc(N)c2nc[nH]c2n1,0.469730964,-0.4827,150.145,5,3,106.5,0,0.709,1.0,6,0,0,0,1.5171,-0.20243,-0.01282,0.18961,0.20243,0.01282,0.107625,0.094805,10.54796688,0.061089292,0.216116792,0.000866792,1148.157,,2.633767734,430.296421,4,c1ncc2nc[nH]c2n1
1084,C/C(=N\c1ccccc1Cl)c1c(O)cc(C)oc1=O,0.855317811,3.44792,277.707,4,1,62.8,2,0.708,0.01,1,0,3,0,6.8236,-0.21278,-0.0548,0.15798,0.21278,0.0548,0.13379,0.07899,12.65983036,0.113303988,0.286588988,0.019008988,1734.202,1736.354704,2.941259789,873.4937241,4,O=c1occcc1C=Nc1ccccc1
601,O=C(N/N=C/c1ccc(O)cc1)c1cccnc1,0.632070638,1.5511,241.25,4,2,74.58,3,0.707,0.5,3,0,2,0,3.0419,-0.2105,-0.05779,0.15271,0.2105,0.05779,0.134145,0.076355,13.09671927,0.117836953,0.290159453,0.021869453,2250.492,,3.266423463,1846.815295,4,O=C(N/N=C/c1ccccc1)c1cccnc1
552,CCCn1cc[n+](C)c1.[I-],0.414324009,-2.2734,252.099,1,0,8.81,2,0.707,0.5,2,0,0,0,,,,,,,,,,,,,,,2.660244596,457.3456958,4,c1c[nH+]c[nH]1
511,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,0.79776327,0.8608,334.397,4,2,86.71,4,0.706,0.5,2,1,4,0,1.9038,-0.24153,-0.02047,0.22106,0.24153,0.02047,0.131,0.11053,9.04731747,0.077630508,0.263895508,0.001895508,2948.703,2946.048848,3.834857416,6836.871473,5,O=C(Cc1ccccc1)NC1C(=O)N2CCSC12
1148,CCCCCCCCCCCCCCCCCN1C(=O)CSc2ccccc21,0.260555783,7.9967,403.676,2,0,20.31,16,0.706,0.01,1,1,1,0,2.8278,-0.21356,-0.02601,0.18755,0.21356,0.02601,0.119785,0.093775,10.66382298,0.076504645,0.243177145,0.003607145,4417.266,4408.077576,2.851722769,710.759656,4,O=C1CSc2ccccc2N1
707,NC(=S)N/N=C/c1ccncc1,0.388816583,0.2487,180.236,3,2,63.3,2,0.706,0.15,4,1,0,0,3.8228,-0.20829,-0.09318,0.11511,0.20829,0.09318,0.150735,0.057555,17.37468508,0.197385459,0.376897959,0.075427959,1333.825,,2.083840926,121.2944489,3,c1ccncc1
459,OCCN(CCO)C(=S)NC(C)=O,0.498325674,-1.306,206.267,4,3,72.8,4,0.7057,1.0,2,1,3,0,8.3582,-0.19766,-0.03335,0.16431,0.19766,0.03335,0.115505,0.082155,12.17211369,0.081196549,0.237779049,0.006769049,1522.854,1525.400881,3.46989069,2950.466513,5,
169,CC(=O)c1ccc(-n2ccnc2)cc1,0.672807286,2.0749,186.214,3,0,34.89,2,0.705,1.0,2,0,1,0,1.6467,-0.23172,-0.06817,0.16355,0.23172,0.06817,0.149945,0.081775,12.22867625,0.13747174,0.32830424,0.02841424,1482.577,,2.913567338,819.5346839,4,c1ccc(-n2ccnc2)cc1
1295,Cc1cc(O)c(C(=O)/C=C/c2cccc3cccnc23)c(=O)o1,0.593800404,3.09812,307.305,5,1,80.4,3,0.705,0.001,1,0,4,0,7.7577,-0.21988,-0.07373,0.14615,0.21988,0.07373,0.146805,0.073075,13.68457065,0.147462936,0.330805436,0.037195436,2525.508,2530.888747,3.079923645,1202.053078,4,O=C(/C=C/c1cccc2cccnc12)c1cccoc1=O
1085,C[N+](C)(CCCCCCCCBr)c1ccc(/C=N/c2ccc(/N=C/c3ccc([N+](C)(C)CCCCCCCCBr)cc3)cc2)cc1.[Br-].[Br-],0.052807208,5.8006,914.548,2,0,24.72,22,0.7047,0.01,4,0,0,0,,,,,,,,,,,,,,,3.188631296,1543.943118,4,C(=N/c1ccc(/N=C/c2ccccc2)cc1)\c1ccccc1
521,Cc1ccccc1/C=N/c1ccccc1Sc1ccccc1,0.54677041,5.89682,303.43,2,0,12.36,4,0.703,0.5,1,1,0,0,2.3494,-0.20375,-0.05029,0.15346,0.20375,0.05029,0.12702,0.07673,13.03271211,0.105135412,0.270520412,0.016480412,2989.991,2982.949776,2.95082834,892.9524631,4,C(=N/c1ccccc1Sc1ccccc1)\c1ccccc1
1155,CCN(CC)CCN1C(=O)C(=O)c2ccccc21,0.740220911,1.5577,246.31,3,0,40.62,5,0.703,0.01,2,0,2,0,5.3937,-0.2209,-0.09391,0.12699,0.2209,0.09391,0.157405,0.063495,15.7492716,0.195104607,0.384257107,0.069447107,2199.114,2197.799973,2.940829905,872.6295288,4,O=C1Nc2ccccc2C1=O
565,CN(C)c1ccc(/C=N/NS(=O)(=O)c2ccccc2)cc1,0.679191675,2.065,303.387,4,1,61.77,5,0.703,0.5,3,1,2,0,8.026,-0.20208,-0.04542,0.15666,0.20208,0.04542,0.12375,0.07833,12.7665007,0.097753495,0.260668495,0.013168495,2093.016,2096.858268,2.906357016,806.0407827,4,O=S(=O)(N/N=C/c1ccccc1)c1ccccc1
991,Cc1ccc(/C=N\N=c2\[nH]c(C(C)(O)O)c(-c3ccc(Cl)cc3)s2)cc1,0.361340888,3.79712,387.892,5,3,80.97,4,0.7027,0.05,3,1,2,0,5.4567,-0.18011,-0.03396,0.14615,0.18011,0.03396,0.107035,0.073075,13.68457065,0.078388582,0.221961082,0.007891082,3001.613,3003.846967,2.823693328,666.336077,4,C(=N\N=c1\[nH]cc(-c2ccccc2)s1)\c1ccccc1
921,O=Cc1cc2cc(Cl)cc([N+](=O)[O-])c2nc1Cl,0.363401348,3.2623,271.059,4,0,73.1,2,0.7,0.1,2,0,3,0,,,,,,,,,,,,,1814.949,1818.175254,3.161775582,1451.361445,4,c1ccc2ncccc2c1
956,NC1=CC=CC=C1C1=NC2=CC=CC=C2N1,0.605331363,2.8121,209.252,2,2,54.7,1,0.7,0.1,3,0,0,0,4.6676,-0.20385,-0.03907,0.16478,0.20385,0.03907,0.12146,0.08239,12.13739531,0.089528654,0.252183654,0.009263654,1917.917,,3.151447665,1417.253915,4,c1ccc(-c2nc3ccccc3[nH]2)cc1
520,Cc1ccc(S(=O)(=O)N/N=C/c2ccc(N(C)C)cc2)cc1,0.680113389,2.37342,317.414,4,1,61.77,5,0.7,0.5,3,1,2,0,4.6986,-0.19515,-0.03755,0.1576,0.19515,0.03755,0.11635,0.0788,12.69035533,0.085896716,0.241646716,0.008946716,2176.197,2180.365056,2.859285488,723.2450806,4,O=S(=O)(N/N=C/c1ccccc1)c1ccccc1
1188,Nc1ccc(S(N)(=O)=O)cc1,0.580550982,-0.0838,172.209,3,2,86.18,1,0.6994,0.01,2,1,2,0,5.6607,-0.22165,-0.01672,0.20493,0.22165,0.01672,0.119185,0.102465,9.759430049,0.069316665,0.239734165,0.001364165,1244.295,,3.53882514,3458.001201,5,c1ccccc1
420,c1ccc2n[nH]nc2c1,0.560736215,0.9579,119.127,2,1,41.57,0,0.699,1.0,3,0,0,0,0.1622,-0.2276,-0.05508,0.17252,0.2276,0.05508,0.14134,0.08626,11.5928588,0.115795245,0.300265245,0.017585245,,,2.888583014,773.7185589,4,c1ccc2n[nH]nc2c1
340,Nc1ncnc2[nH]cnc12,0.529675929,-0.0649,135.13,4,2,80.48,0,0.699,1.0,5,0,0,0,2.7217,-0.22356,-0.02481,0.19875,0.22356,0.02481,0.124185,0.099375,10.06289308,0.077594537,0.251467037,0.003097037,1197.124,,2.495311761,312.8324248,4,c1ncc2nc[nH]c2n1
1037,COc1ccc(/C=N/CC[N+](C)(C)CCCCCCCCBr)cc1OC.[Br-],0.16662546,1.9386,508.339,3,0,30.82,14,0.6978,0.05,2,0,2,0,,,,,,,,,,,,,3859.059,3850.81705,2.691321111,491.27098,4,c1ccccc1
967,C(=N/c1ccc2sc3ccc(/N=C/c4cccs4)cc3c2c1)\c1cccs1,0.275418237,7.6787,402.569,5,0,24.72,4,0.697,0.05,2,3,0,0,3.1962,-0.19412,-0.06019,0.13393,0.19412,0.06019,0.127155,0.066965,14.93317405,0.120722721,0.281360221,0.027050221,3159.028,3151.446522,2.914387268,821.0833916,4,C(=N/c1ccc2sc3ccc(/N=C/c4cccs4)cc3c2c1)\c1cccs1
1303,CCCCCCCCCCC1=Nn2cnnc2N(CCCCCCCCCC)C(=O)C1,0.237675584,6.8904,431.669,5,0,63.38,18,0.697,0.001,5,0,1,0,4.4292,-0.23234,-0.0461,0.18624,0.23234,0.0461,0.13922,0.09312,10.73883162,0.104071136,0.289851136,0.011411136,4379.777,4385.67406,2.861902718,727.6168003,4,O=C1CC=Nn2cnnc2N1
1216,Oc1ccc(/C=N\NC(=S)Nc2ccccc2)cc1,0.456255118,2.7127,271.345,3,3,56.65,3,0.6958,0.01,3,1,1,0,5.2545,-0.20439,-0.04577,0.15862,0.20439,0.04577,0.12508,0.07931,12.60875047,0.098631991,0.263366991,0.013206991,2600.674,2604.913854,2.674127849,472.2020289,4,S=C(N/N=C\c1ccccc1)Nc1ccccc1
743,c1ccc2[nH]c(-c3ccncc3)nc2c1,0.648091739,2.6249,195.225,2,1,41.57,1,0.695,0.1,3,0,0,0,3.4419,-0.22387,-0.06198,0.16189,0.22387,0.06198,0.142925,0.080945,12.35406758,0.126181701,0.309579201,0.023729201,1698.834,,3.061052609,1150.939802,4,c1ccc2[nH]c(-c3ccncc3)nc2c1
481,C(=N/c1ccc(Oc2ccc(/N=C/c3ccccn3)cc2)cc1)\c1ccccn1,0.400203239,5.7701,378.435,5,0,59.73,6,0.6934,0.5,4,0,1,0,2.4241,-0.1977,-0.06466,0.13304,0.1977,0.06466,0.13118,0.06652,15.03307276,0.129346004,0.293786004,0.031426004,3402.462,3404.32476,3.062738299,1155.415791,4,C(=N/c1ccc(Oc2ccc(/N=C/c3ccccn3)cc2)cc1)\c1ccccn1
564,CN(C)c1ccc(/C=N/c2ccccc2S)cc1,0.652198006,3.7919,256.374,3,1,15.6,3,0.693,0.5,2,1,0,0,5.6209,-0.19975,-0.04405,0.1557,0.19975,0.04405,0.1219,0.07785,12.84521516,0.095437444,0.256262444,0.012462444,2655.99,2650.498578,2.677676716,476.0764693,4,C(=N/c1ccccc1)\c1ccccc1
616,Oc1ccc(-n2ccnc2)cc1,0.687292653,1.5779,160.176,3,1,38.05,1,0.692,0.5,2,0,1,0,3.7471,-0.21383,-0.02147,0.19236,0.21383,0.02147,0.11765,0.09618,10.39717197,0.071956345,0.237696345,0.002396345,1187.844,,2.855646963,717.2110349,4,c1ccc(-n2ccnc2)cc1
993,Cc1n[nH]c(=S)n1/N=C/c1cccc(Cl)c1Cl,0.679034271,3.43811,287.175,4,1,45.97,2,0.691,0.05,4,1,0,0,,,,,,,,,,,,,2081.952,2086.115724,2.98229866,960.0606296,4,S=c1[nH]ncn1/N=C/c1ccccc1
1257,CN(C)c1ccc(-c2ccc(-c3ccc(C(=N)N)c(F)c3)s2)cc1,0.540203252,4.57127,339.439,3,2,53.11,4,0.691,0.005,3,1,0,0,6.5982,-0.18804,-0.04883,0.13921,0.18804,0.04883,0.118435,0.069605,14.366784,0.100760356,0.253997856,0.017127856,3036.682,3030.22203,2.730456667,537.5967897,4,c1ccc(-c2ccc(-c3ccccc3)s2)cc1
1183,COc1ccc(N)c([N+](=O)[O-])c1,0.408306999,1.1856,168.152,4,1,78.39,2,0.69,0.01,2,0,3,0,5.6806,-0.20815,-0.08355,0.1246,0.20815,0.08355,0.14585,0.0623,16.05136437,0.170724097,0.347724097,0.056024097,1346.271,,3.56943683,3710.537541,5,c1ccccc1
407,Oc1ccccc1CNCCNCc1ccccc1O,0.581985719,1.9772,272.348,4,4,64.52,7,0.69,1.0,2,0,2,0,4.8859,-0.20328,-0.00408,0.1992,0.20328,0.00408,0.10368,0.0996,10.04016064,0.053963566,0.207443566,8.36e-05,2851.208,2849.929296,3.123455148,1328.78632,4,c1ccc(CNCCNCc2ccccc2)cc1
1226,S=C(NN=Cc1ccccc1)Nc1ccccc1,0.502673277,3.0071,255.346,2,2,36.42,3,0.6865,0.01,3,1,0,0,5.5113,-0.21081,-0.06805,0.14276,0.21081,0.06805,0.13943,0.07138,14.00952648,0.136177675,0.311297675,0.032437675,2240.697,2244.966377,2.101137414,126.222685,3,S=C(NN=Cc1ccccc1)Nc1ccccc1
1083,C/C(=N\c1ccccc1)c1c(O)cc(C)oc1=O,0.824744796,2.79452,243.262,4,1,62.8,2,0.685,0.01,1,0,3,0,6.1406,-0.20661,-0.05192,0.15469,0.20661,0.05192,0.129265,0.077345,12.92908397,0.108018878,0.275956378,0.017426378,1715.474,1714.85211,3.094118407,1241.990882,4,O=c1occcc1C=Nc1ccccc1
341,Nc1nnc(-c2ccccc2)s1,0.722041851,1.7873,177.232,4,1,51.8,1,0.685,1.0,3,1,0,0,3.4999,-0.21449,-0.04555,0.16894,0.21449,0.04555,0.13002,0.08447,11.83852255,0.100066298,0.272321298,0.012281298,1386.342,,2.861557307,727.0383292,4,c1ccc(-c2nncs2)cc1
1331,COc1ccc(C=O)cc1Br,0.706989908,2.2702,215.046,2,0,26.3,2,0.684,0.001,0,0,2,0,3.1276,-0.23775,-0.06176,0.17599,0.23775,0.06176,0.149755,0.087995,11.36428206,0.127430877,0.321183377,0.021673377,1265.382,1264.337004,3.134735317,1363.751737,4,c1ccccc1
479,C(=N/c1ccc(Cc2ccc(/N=C/c3ccsc3)cc2)cc1)\c1ccsc1,0.321947011,6.9016,386.545,4,0,24.72,6,0.683,0.5,2,2,0,0,2.0187,-0.20773,-0.04959,0.15814,0.20773,0.04959,0.12866,0.07907,12.64702163,0.104675576,0.272870576,0.015550576,3255.509,3258.76408,2.985923157,968.1065475,4,C(=N/c1ccc(Cc2ccc(/N=C/c3ccsc3)cc2)cc1)\c1ccsc1
671,CN(C)c1ccc(/C=N/c2ccccc2S)cc1,0.652198006,3.7919,256.374,3,1,15.6,3,0.682,0.25,2,1,0,0,5.6209,-0.19975,-0.04405,0.1557,0.19975,0.04405,0.1219,0.07785,12.84521516,0.095437444,0.256262444,0.012462444,2655.99,2650.498578,2.677676716,476.0764693,4,C(=N/c1ccccc1)\c1ccccc1
1325,CN1CCN(Cc2ccc3cccnc3c2O)CC1,0.888421427,1.6878,257.337,4,1,39.6,2,0.681,0.001,3,0,1,0,4.2382,-0.19511,-0.04541,0.1497,0.19511,0.04541,0.12026,0.07485,13.36005344,0.09660967,0.25429467,0.01377467,2244.138,2243.518656,2.716347556,520.4123042,4,c1cnc2cc(CN3CCNCC3)ccc2c1
257,CCOC(=O)C1=C(c2ccccc2)C(C#N)=C(N)OC1C,0.85915448,2.11588,284.315,5,1,85.34,3,0.68,1.0,2,0,3,0,2.8228,-0.20373,-0.04149,0.16224,0.20373,0.04149,0.12261,0.08112,12.32741617,0.092660331,0.255830331,0.010610331,2383.195,2379.16404,3.033856651,1081.077057,4,C1=CC(c2ccccc2)=CCO1
1274,C(COc1nc(OCCOCC2CO2)nc(OCCOCC2CO2)n1)OCC1CO1,0.214860338,-0.7458,429.426,12,0,131.64,18,0.68,0.001,3,0,9,0,3.7029,-0.25506,-0.03092,0.22414,0.25506,0.03092,0.14299,0.11207,8.922994557,0.091220398,0.290245398,0.004265398,2893.268,2891.665469,3.160991113,1448.742208,4,C(COc1nc(OCCOCC2CO2)nc(OCCOCC2CO2)n1)OCC1CO1
757,c1ccc2sc(CCc3nc4ccccc4s3)nc2c1,0.547823603,4.6912,296.42,4,0,25.78,3,0.68,0.1,2,2,0,0,1.2016,-0.23015,-0.03583,0.19432,0.23015,0.03583,0.13299,0.09716,10.29230136,0.091016571,0.272586571,0.006606571,2241.871,2236.362312,2.76457117,581.5287219,4,c1ccc2sc(CCc3nc4ccccc4s3)nc2c1
1014,CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/C(=S)/N=C/c2ccc([N+](C)(C)CCCCCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],0.029729785,9.6139,949.168,1,0,24.72,34,0.6798,0.05,4,1,0,0,,,,,,,,,,,,,,,2.930344575,851.8136094,4,S=C(/N=C/c1ccccc1)/N=C/c1ccccc1
1016,CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(C=NC(=S)N=Cc2ccc([N+](C)(C)CCCCCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],0.029729785,9.6139,949.168,1,0,24.72,34,0.6798,0.05,4,1,0,0,,,,,,,,,,,,,,,2.930344575,851.8136094,4,S=C(N=Cc1ccccc1)N=Cc1ccccc1
1345,O=c1[nH]c2ccccc2nc1/C=C/c1ccc(Cl)cc1,0.777972763,3.7469,282.73,2,1,45.75,2,0.679,0.001,2,0,1,0,4.1556,-0.21498,-0.08034,0.13464,0.21498,0.08034,0.14766,0.06732,14.85442662,0.161939064,0.343259064,0.047939064,2054.859,2059.982442,3.034833915,1083.512473,4,O=c1[nH]c2ccccc2nc1/C=C/c1ccccc1
1357,Oc1ccc(Cn2c(-c3ccc(Br)cc3)nc3ccccc32)c2cccnc12,0.395608245,5.7679,430.305,4,1,50.94,3,0.679,0.001,3,0,1,0,3.8204,-0.21106,-0.06923,0.14183,0.21106,0.06923,0.140145,0.070915,14.10138899,0.138480019,0.314082519,0.033792519,2619.182,2619.256051,2.761485515,577.4116134,4,c1ccc(-c2nc3ccccc3n2Cc2cccc3ncccc23)cc1
338,Nc1nc2[nH]cnc2c(=O)[nH]1,0.459751268,-0.7716,151.129,4,3,100.45,0,0.678,1.0,5,0,1,0,6.775,-0.20628,-0.00596,0.20032,0.20628,0.00596,0.10612,0.10016,9.984025559,0.056217324,0.212417324,0.000177324,1179.509,,2.806147651,639.9523688,4,O=c1[nH]cnc2[nH]cnc12
586,Nc1ccc(-n2ccnc2)cc1,0.639898884,1.4545,159.192,3,1,43.84,1,0.678,0.5,3,0,0,0,5.4069,-0.20075,-0.01423,0.18652,0.20075,0.01423,0.10749,0.09326,10.7227107,0.061945636,0.216065636,0.001085636,1278.346,,2.716123893,520.1443589,4,c1ccc(-n2ccnc2)cc1
419,Nc1nc(=S)[nH][nH]1,0.419281973,0.04949,116.149,3,3,70.49,0,0.676,1.0,4,1,0,0,7.8393,-0.19921,-0.03881,0.1604,0.19921,0.03881,0.11901,0.0802,12.46882793,0.088300375,0.247410375,0.009390375,,,2.497926639,314.7216639,4,S=c1nc[nH][nH]1
1247,CCCCCC[N+](C)(C)CCNCc1ccc(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1.[Br-],0.13866625,2.5712,641.435,4,1,55.4,15,0.675,0.0075,2,1,3,0,16.8917,-0.0516,-0.00412,0.04748,0.0516,0.00412,0.02786,0.02374,42.12299916,0.016347506,0.056077506,0.000357506,3470.092,3464.34858,2.655154464,452.0166833,4,c1ccccc1
510,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,0.674878289,0.3181,349.412,5,3,112.73,4,0.673,0.5,3,1,4,0,2.236,-0.24059,-0.02563,0.21496,0.24059,0.02563,0.13311,0.10748,9.304056569,0.082425903,0.269275903,0.003055903,2668.653,2668.418796,3.983028331,9616.7501,5,O=C(Cc1ccccc1)NC1C(=O)N2CCSC12
1159,CCOC(=O)CC(=O)NCc1ccc(O)c2ncccc12,0.64283812,1.5098,288.303,5,2,88.52,5,0.671,0.01,2,0,4,0,4.5117,-0.20792,-0.06355,0.14437,0.20792,0.06355,0.135735,0.072185,13.85329362,0.127616473,0.299443973,0.027973973,1870.664,1866.812505,3.261429579,1825.700688,4,c1ccc2ncccc2c1
739,c1ccc(-c2nc3ccccc3n2CCCCn2c(-c3ccccc3)nc3ccccc32)cc1,0.245091881,7.2004,442.566,4,0,35.64,7,0.67,0.1,4,0,0,0,5.7635,-0.21193,-0.02958,0.18235,0.21193,0.02958,0.120755,0.091175,10.96791884,0.079965835,0.246308335,0.004798335,4047.671,4047.6708,2.985176024,966.4425078,4,c1ccc(-c2nc3ccccc3n2CCCCn2c(-c3ccccc3)nc3ccccc32)cc1
687,c1ccc2c(c1)[nH]c1cnccc12,0.548948557,2.7161,168.199,1,1,28.68,0,0.67,0.2,2,0,0,0,2.9705,-0.2101,-0.04227,0.16783,0.2101,0.04227,0.126185,0.083915,11.91682059,0.094873707,0.263016207,0.010646207,1334.841,,2.985003165,966.0579195,4,c1ccc2c(c1)[nH]c1cnccc12
1288,CC(=O)COc1ccc(C(=O)/C=C/c2ccc(C)cc2)cc1,0.599963401,3.85892,294.35,3,0,43.37,6,0.67,0.001,0,0,3,0,3.4298,-0.22941,-0.06797,0.16144,0.22941,0.06797,0.14869,0.08072,12.38850347,0.136946953,0.325996953,0.028616953,2695.405,2690.403466,3.459320788,2879.524567,5,O=C(/C=C/c1ccccc1)c1ccccc1
1333,COc1ccc(N)c([N+](=O)[O-])c1,0.408306999,1.1856,168.152,4,1,78.39,2,0.668,0.001,2,0,3,0,5.6806,-0.20815,-0.08355,0.1246,0.20815,0.08355,0.14585,0.0623,16.05136437,0.170724097,0.347724097,0.056024097,1346.271,,3.56943683,3710.537541,5,c1ccccc1
1305,CCCCCCCCCCCCCCCCCN1C(=O)CSc2ccccc21,0.260555783,7.9967,403.676,2,0,20.31,16,0.668,0.001,1,1,1,0,2.8278,-0.21356,-0.02601,0.18755,0.21356,0.02601,0.119785,0.093775,10.66382298,0.076504645,0.243177145,0.003607145,4417.266,4408.077576,2.851722769,710.759656,4,O=C1CSc2ccccc2N1
1262,COc1ccc(-c2ccc(-c3ccc(C(=N)N)c(F)c3)s2)cc1,0.547090101,4.51387,326.396,3,2,59.1,4,0.667,0.005,2,1,1,0,5.5087,-0.20517,-0.05171,0.15346,0.20517,0.05171,0.12844,0.07673,13.03271211,0.107499241,0.274304241,0.017424241,2819.781,2825.932928,2.634598333,431.1201616,4,c1ccc(-c2ccc(-c3ccccc3)s2)cc1
181,CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.553031528,0.0237,365.411,6,4,132.96,4,0.666,1.0,3,1,5,0,2.9389,-0.21877,-0.01848,0.20029,0.21877,0.01848,0.118625,0.100145,9.985520995,0.07025758,0.23895508,0.00170508,3045.381,3049.782826,3.864166069,7314.187154,5,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2CCS[C@H]12
1060,O=c1c2ccccc2[nH]c2ccc([N+](=O)[O-])cc12,0.403203132,2.5895,240.218,3,1,76.0,1,0.663,0.05,2,0,3,0,8.5878,-0.23123,-0.08879,0.14244,0.23123,0.08879,0.16001,0.07122,14.04099972,0.179747263,0.375367263,0.055347263,1490.554,,3.070227907,1175.514274,4,O=c1c2ccccc2[nH]c2ccccc12
327,Nc1ccc(-n2ccnc2)cc1,0.639898884,1.4545,159.192,3,1,43.84,1,0.662,1.0,3,0,0,0,5.4069,-0.20075,-0.01423,0.18652,0.20075,0.01423,0.10749,0.09326,10.7227107,0.061945636,0.216065636,0.001085636,1278.346,,2.716123893,520.1443589,4,c1ccc(-n2ccnc2)cc1
1235,N(C(=S)NCCO)C(C)=O,0.455246988,-1.0107,162.214,3,3,61.36,2,0.6611,0.01,2,1,2,0,2.9726,-0.21343,-0.04848,0.16495,0.21343,0.04848,0.130955,0.082475,12.12488633,0.103966123,0.276158623,0.014248623,1354.762,1357.519333,3.224586944,1677.208072,4,
482,C(=N/c1ccc(Oc2ccc(/N=C/c3ccsc3)cc2)cc1)\c1ccsc1,0.324228952,7.1031,388.517,5,0,33.95,6,0.66,0.5,2,2,1,0,0.4186,-0.19845,-0.05162,0.14683,0.19845,0.05162,0.125035,0.073415,13.62119458,0.106475184,0.268217684,0.018147684,3405.899,3413.884968,3.073886052,1185.457672,4,C(=N/c1ccc(Oc2ccc(/N=C/c3ccsc3)cc2)cc1)\c1ccsc1
961,OCCN(CCO)C(=S)NC(C)=O,0.498325674,-1.306,206.267,4,3,72.8,4,0.6573,0.1,2,1,3,0,8.3582,-0.19766,-0.03335,0.16431,0.19766,0.03335,0.115505,0.082155,12.17211369,0.081196549,0.237779049,0.006769049,1522.854,1525.400881,3.46989069,2950.466513,5,
322,NC(=S)N/N=C(\\c1ccco1)C(O)c1ccco1,0.435602071,1.1435,265.294,5,3,96.92,4,0.657,1.0,3,1,3,0,4.7695,-0.20821,-0.06889,0.13932,0.20821,0.06889,0.13855,0.06966,14.35544071,0.137784256,0.311164256,0.034064256,2099.116,2097.8156,2.965711914,924.0849866,4,N=C(Cc1ccco1)c1ccco1
1109,CC(O)(O)c1[nH]/c(=N/N=C\c2ccc([N+](=O)[O-])cc2)sc1-c1ccc(Cl)cc1,0.25396668,3.3969,418.862,7,3,124.11,5,0.6552,0.01,4,1,4,0,5.8307,-0.2014,-0.09178,0.10962,0.2014,0.09178,0.14659,0.05481,18.24484583,0.196028353,0.370023353,0.076843353,3321.05,3324.371115,2.755972955,570.1287669,4,C(=N\N=c1\[nH]cc(-c2ccccc2)s1)\c1ccccc1
874,COc1ccc(O)c(/C=N/N2C(=O)c3ccccc3NC2c2cc(OC)ccc2O)c1,0.544882981,3.7156,419.437,7,3,103.62,5,0.653,0.1,3,0,5,0,6.4352,-0.19145,-0.05053,0.14092,0.19145,0.05053,0.12099,0.07046,14.19244962,0.103878655,0.260098655,0.018118655,2931.846,2922.932888,3.126438228,1337.9449,4,O=C1c2ccccc2NC(c2ccccc2)N1/N=C/c1ccccc1
581,NC(=O)c1ccc(N=Cc2cccs2)cc1,0.809428438,2.5976,230.292,3,1,55.45,3,0.652,0.5,2,1,1,0,4.2971,-0.22728,-0.064,0.16328,0.22728,0.064,0.14564,0.08164,12.2488976,0.129905742,0.316365742,0.025085742,1719.98,1723.107355,2.941563318,874.1044236,4,C(=Nc1ccccc1)c1cccs1
1127,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,0.824195904,1.67444,267.31,5,2,98.22,3,0.6511,0.01,3,1,3,0,4.4415,-0.21959,-0.01837,0.20122,0.21959,0.01837,0.11898,0.10061,9.939369844,0.070352054,0.239637054,0.001677054,1829.436,1831.077129,3.94864281,8884.700855,5,O=S(=O)(Nc1ccno1)c1ccccc1
663,Cc1ccccc1/C=N/c1ccccc1Sc1ccccc1,0.54677041,5.89682,303.43,2,0,12.36,4,0.651,0.25,1,1,0,0,2.3494,-0.20375,-0.05029,0.15346,0.20375,0.05029,0.12702,0.07673,13.03271211,0.105135412,0.270520412,0.016480412,2989.991,2982.949776,2.95082834,892.9524631,4,C(=N/c1ccccc1Sc1ccccc1)\c1ccccc1
1300,CCCCCCC[n+]1ccccn1.[I-],0.387476388,-0.6565,306.191,1,0,16.77,6,0.651,0.001,2,0,0,0,,,,,,,,,,,,,,,2.682322681,481.1967456,4,c1cc[nH+]nc1
